of,tren,sku,fecha_fin,oee,disponibilidad,rendimiento,ineficiencia,familia,marca,cerveza,envase,tipo_envase,cambios,mat_precio,par_tot,pnp,limpieza,idle,h_tot,hl,uds,maintenance_flag,tipo_cambio,ch_brand,ch_envase,ch_volume,ch_palet,ch_product,ch_cap,ch_primary,ch_secondary,par_tot_min,pnp_min,limpieza_min,idle_min
0000655832-1,17.0,VNT13LT,2025-09-08,0.572484731597557,0.663773706203793,0.8624697336561743,0.09128897460623593,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83602,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",0.5811111111111111,0.29055555555555557,0.0,0.0,1.7283333333333333,293.87,89050.0,1,Marca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86666666666667,17.433333333333334,0.0,0.0
0000668829-1,17.0,VNT13LT,2025-09-29,0.47292374939290927,0.5534239922292375,0.854541465555068,0.08050024283632831,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83602,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",1.0216666666666667,0.6288888888888889,0.0,0.0,2.287777777777778,321.35,97378.0,0,Marca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.300000000000004,37.733333333333334,0.0,0.0
0000691818-1,17.0,VNT13LT,2025-11-11,0.4787688159964053,0.5939114805661649,0.8061282390769813,0.1151426645697596,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83603,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",0.6013888888888889,0.6013888888888889,0.0,0.0,2.472777777777778,351.64,106557.0,0,Marca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08333333333333,36.08333333333333,0.0,0.0
0000700690-1,17.0,VNT13LT,2025-12-01,0.4489024262157337,0.5230543010188006,0.8582329317269076,0.07415187480306691,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83603,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",1.261388888888889,0.7716666666666666,0.0,0.0,2.644722222222222,352.68,106872.0,0,Marca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.68333333333334,46.3,0.0,0.0
0000707239-1,17.0,VNT13LT,2025-12-15,0.33700213793649536,0.3987647478026764,0.8451151707704527,0.06176260986618101,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83603,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",2.1091666666666664,1.5547222222222221,0.4486111111111111,0.0,3.5080555555555555,351.14,106405.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.54999999999998,93.28333333333333,26.916666666666668,0.0
PRT9900015957-M,17.0,VNT13LT,2025-06-17,,0.0,,0.0,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83601,LATA 1/3 SR.,SI,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",0.07833333333333334,0.0,0.0,0.0,0.07833333333333334,0.0,0.0,0,Marca,1.0,,,,,,,,4.7,0.0,0.0,0.0
PRT9900016639-M,14.0,VNT13LT,2025-10-30,0.34543158357127174,0.49560729189545355,0.6969864834921339,0.15017570832418187,130624PCAFCT00,"VICTORIA 0,0 TOSTADA",K015101,KR83602,LATA 1/3 SR.,NO,"VICTORIA 0,0 TOSTADA 1/3 LATA CAJA24U LC",2.5516666666666667,2.508611111111111,0.0,0.0,5.058888888888889,346.03,104857.0,0,Marca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.1,150.51666666666668,0.0,0.0
0000528601-1,19.0,VO12LT,2025-01-20,0.34148332282120725,0.4686305791563091,0.7286833979890744,0.12714725633510185,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,SI,VOLL DAMM 1/2 LATA CAJA 24U LC,3.9836111111111108,3.765833333333333,0.03388888888888889,0.005277777777777778,7.492222222222222,997.14,199428.0,1,Volumen Envase,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,239.01666666666665,225.95,2.0333333333333337,0.31666666666666665
0000534624-1,19.0,VO12LT,2025-02-04,0.6150036023054755,0.7245136887608069,0.8488502175264139,0.10951008645533142,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,SI,VOLL DAMM 1/2 LATA CAJA 24U LC,0.8644444444444445,0.5538888888888889,0.0,0.014722222222222222,3.0991666666666666,739.86,147972.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51.86666666666667,33.233333333333334,0.0,0.8833333333333333
0000541605-1,19.0,VO12LT,2025-02-17,0.3841068272566603,0.5061857694573542,0.7588258114573904,0.12207894220069386,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.0955555555555554,1.7022222222222223,0.0,0.0,4.243611111111111,635.8,127160.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.73333333333332,102.13333333333334,0.0,0.0
0000552907-1,19.0,VO12LT,2025-04-01,0.6487005058433629,0.7462061747776033,0.8693314633006077,0.09750566893424037,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,SI,VOLL DAMM 1/2 LATA CAJA 24U LC,0.8083333333333333,0.45416666666666666,0.17472222222222222,0.0,3.185,805.83,161165.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,48.5,27.25,10.483333333333334,0.0
0000553305-1,19.0,VO12LT,2025-03-18,0.6289051721494926,0.7468191433914829,0.8421117451455314,0.11791397124199038,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,SI,VOLL DAMM 1/2 LATA CAJA 24U LC,2.2938888888888886,1.868611111111111,0.044444444444444446,0.0,9.060277777777777,2222.35,444470.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,137.63333333333333,112.11666666666666,2.666666666666667,0.0
0000566748-1,19.0,VO12LT,2025-04-15,0.6918077388149939,0.7666263603385731,0.9024053627760252,0.0748186215235792,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,0.8577777777777778,0.3852777777777778,0.0,0.0,3.6755555555555555,991.77,198354.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51.46666666666667,23.116666666666667,0.0,0.0
0000574802-1,19.0,VO12LT,2025-04-30,0.4830923011484475,0.571139940450872,0.8458387637311487,0.0880476393024245,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,0.575,0.575,0.0,0.0,2.612222222222222,492.24,98447.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,34.5,34.5,0.0,0.0
0000578668-1,19.0,VO12LT,2025-05-16,0.5528229996536197,0.656390717007274,0.8422163588390501,0.10356771735365432,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.3777777777777778,1.0566666666666666,0.0,0.0,4.009722222222222,864.55,172910.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,82.66666666666667,63.4,0.0,0.0
0000591991-1,19.0,VO12LT,2025-06-04,0.36413969335604773,0.4589011925042589,0.7935034802784223,0.09476149914821125,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,3.529166666666667,2.786111111111111,0.0,0.0,6.522222222222222,926.35,185270.0,0,Volumen Envase,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,211.75,167.16666666666666,0.0,0.0
0000595495-1,19.0,VO12LT,2025-06-12,0.515106610685766,0.5900222277105458,0.8730291614343519,0.07491561702477978,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.3833333333333333,0.5388888888888889,0.0,0.0,3.3741666666666665,677.89,135577.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,83.0,32.33333333333333,0.0,0.0
0000610766-1,19.0,VO12LT,2025-06-27,0.47831610556100945,0.5328290119535717,0.8976915573859325,0.05451290639256222,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.2472222222222222,1.6183333333333334,0.0,0.0,4.810277777777777,897.39,179478.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,134.83333333333334,97.10000000000001,0.0,0.0
0000613801-1,19.0,VO12LT,2025-07-10,0.5696606277111509,0.6567576762779621,0.8673832804506897,0.08709704856681126,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.2419444444444445,1.8122222222222222,0.0,0.0,6.531666666666666,1451.18,290235.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,134.51666666666668,108.73333333333333,0.0,0.0
0000623095-1,19.0,VO12LT,2025-07-24,0.6082338152105594,0.6867379006913891,0.8856855207761304,0.07850408548082967,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.3844444444444446,0.8813888888888889,0.0,0.0,4.419444444444444,1048.36,209671.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.06666666666668,52.88333333333333,0.0,0.0
0000631497-1,19.0,VO12LT,2025-08-07,0.48559282002834203,0.6013698630136987,0.8074778100699082,0.11577704298535664,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.958611111111111,1.958611111111111,0.0,0.0,5.8805555555555555,1113.69,222739.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,117.51666666666667,117.51666666666667,0.0,0.0
0000636570-1,19.0,VO12LT,2025-08-20,0.2930874147551147,0.4179065922711304,0.7013227840276919,0.1248191775160157,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,3.1297222222222225,2.671666666666667,0.0,0.0,5.376666666666667,614.67,122934.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,187.78333333333336,160.3,0.0,0.0
0000660753-1,19.0,VO12LT,2025-09-18,0.40473174932874,0.5248492831450428,0.7711389961389962,0.12011753381630275,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.0780555555555558,2.0780555555555558,0.0,0.0,5.483055555555556,865.55,173110.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,124.68333333333335,124.68333333333335,0.0,0.0
0000673989-1,19.0,VO12LT,2025-09-30,0.36745886654478976,0.4975803849876331,0.7384914631510698,0.1301215184428433,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.595555555555556,2.361388888888889,0.0,0.0,5.166111111111111,740.45,148090.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,155.73333333333335,141.68333333333334,0.0,0.0
0000679246-1,19.0,VO12LT,2025-10-15,0.28162137263933673,0.34159373560571166,0.8244336569579288,0.05997236296637494,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.2630555555555556,1.2630555555555556,0.0,0.0,3.015277777777778,331.27,66253.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,75.78333333333333,75.78333333333333,0.0,0.0
0000685425-1,19.0,VO12LT,2025-10-27,0.5015901060070671,0.6191990577149588,0.8100627734449306,0.11760895170789164,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.7961111111111112,1.4205555555555556,0.0,0.0,4.716666666666667,922.78,184555.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,107.76666666666668,85.23333333333333,0.0,0.0
0000695203-1,19.0,VO12LT,2025-11-13,0.22798043415710223,0.3343137568336584,0.6819355455675624,0.10633332267655615,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,5.215277777777778,5.215277777777778,0.0,0.0,8.688611111111111,772.55,154509.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,312.9166666666667,312.9166666666667,0.0,0.0
0000695204-1,19.0,VO12LT,2025-11-26,0.30546216440091606,0.42786142376845493,0.7139277986561895,0.12239925936753886,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,2.0927777777777776,2.0927777777777776,0.0,0.0,5.700833333333334,679.23,135846.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.56666666666666,125.56666666666666,0.0,0.0
0000704499-1,19.0,VO12LT,2025-12-10,0.5663726571113561,0.6539140022050717,0.8661271286460968,0.08754134509371554,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,0.8719444444444444,0.4686111111111111,0.0,0.0,2.5194444444444444,556.56,111311.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,52.31666666666666,28.116666666666667,0.0,0.0
0000709074-1,19.0,VO12LT,2025-12-22,0.4567128396377198,0.5432205647309537,0.8407502758367047,0.08650772509323389,120424PCAFCT00,VOLL DAMM,K010300,KR02705,LATA 1/2 SR.,NO,VOLL DAMM 1/2 LATA CAJA 24U LC,1.9052777777777776,1.451111111111111,0.0,0.0,4.171111111111111,743.06,148611.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,114.31666666666666,87.06666666666666,0.0,0.0
PRT9900015491-M,19.0,VO12LT,2025-02-19,0.3403172702783598,0.3783298413648608,0.8995253164556962,0.038012571086501044,120424PCAFCT00,VOLL DAMM,K010300,KR02702,LATA 1/2 SR.,SI,VOLL DAMM 1/2 LATA CAJA 24U LC,0.5769444444444445,0.17916666666666667,0.0,0.0,0.9280555555555555,123.23,24645.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.61666666666667,10.75,0.0,0.0
0000681830-1,17.0,VO1324M9,2025-10-16,0.4138593998160996,0.5235308869012789,0.7905157272872425,0.1096714870851793,132424MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK CARTON 24U.,1.7561111111111112,0.8402777777777778,0.0,0.17277777777777778,3.495833333333333,408.47,123780.0,1,Contenido,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,105.36666666666667,50.416666666666664,0.0,10.366666666666667
0000523669-1,14.0,VO13L6M1,2025-01-28,0.43123393316195374,0.48618251928020567,0.8869795109054858,0.05494858611825193,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,2.665,2.665,0.0,0.0,5.1866666666666665,442.9,134213.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159.9,159.9,0.0,0.0
0000526689-1,14.0,VO13L6M1,2025-01-10,0.2928325483832667,0.3483990976372343,0.8405089174145178,0.055566549253967625,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,4.573333333333333,4.573333333333333,0.0,0.0,7.018611111111111,406.98,123328.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,274.4,274.4,0.0,0.0
0000537847-1,14.0,VO13L6M1,2025-02-04,0.619879047990636,0.7191767460007803,0.8619286586192866,0.09929769801014436,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,0.8013888888888889,0.7997222222222222,0.0,0.0016666666666666668,2.8494444444444444,349.56,105928.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.083333333333336,47.983333333333334,0.0,0.1
0000541572-1,14.0,VO13L6M1,2025-02-18,0.5656626797733765,0.636167740061014,0.8891722169362511,0.07050506028763741,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,4.1369444444444445,4.134166666666666,0.0,0.002777777777777778,11.475555555555555,1284.98,389388.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,248.21666666666667,248.04999999999998,0.0,0.16666666666666669
0000546708-1,17.0,VO13L6M1,2025-03-04,0.5383463437948064,0.6202007328341564,0.8680195222193681,0.08185438903935001,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,3.311111111111111,3.311111111111111,0.0,0.0,8.718055555555555,1393.96,422411.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,198.66666666666666,198.66666666666666,0.0,0.0
0000563524-1,14.0,VO13L6M1,2025-04-03,0.3519562243502052,0.606812585499316,0.5800081157852022,0.2548563611491108,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK C. 6U.,3.9919444444444445,3.6130555555555555,0.0,0.0,10.152777777777779,707.52,214401.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,239.51666666666668,216.78333333333333,0.0,0.0
0000568044-1,14.0,VO13L6M1,2025-04-23,0.48327322472329315,0.4941756829581727,0.9779380924419092,0.010902458234879576,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,3.763611111111111,3.3894444444444445,0.0,0.37416666666666665,7.075,0.0,194316.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,225.81666666666666,203.36666666666667,0.0,22.45
0000574754-1,14.0,VO13L6M1,2025-05-09,0.5567479428159722,0.7696333093170529,0.7233937721718565,0.21288536650108073,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,1.6875,1.6597222222222223,0.0,0.0,7.325277777777778,807.54,244710.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101.25,99.58333333333334,0.0,0.0
0000578192-1,14.0,VO13L6M1,2025-06-05,0.5525187032418952,0.6771737323358271,0.8159186880094275,0.12465502909393184,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,2.4091666666666667,2.4091666666666667,0.0,0.0,8.354166666666666,913.99,276966.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.55,144.55,0.0,0.0
0000586377-1,14.0,VO13L6M1,2025-05-20,0.3364430861615999,0.41836898825800223,0.8041778803024477,0.08192590209640234,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,3.0152777777777775,2.656388888888889,0.0,0.0019444444444444444,5.182777777777778,345.16,104593.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,180.91666666666666,159.38333333333333,0.0,0.11666666666666667
0000614356-1,14.0,VO13L6M1,2025-07-07,0.34162532482872665,0.4727143869596031,0.7226886556721639,0.13108906213087645,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,6.199999999999999,5.804444444444444,0.0,0.0,11.758333333333333,795.41,241033.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,371.99999999999994,348.26666666666665,0.0,0.0
0000623054-1,14.0,VO13L6M1,2025-07-24,0.3044612617284351,0.4502260610283751,0.6762408667170572,0.14576479929994005,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,9.174722222222222,9.173055555555555,0.0,0.0016666666666666668,17.143055555555556,1033.37,313142.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,550.4833333333333,550.3833333333333,0.0,0.1
0000631449-1,14.0,VO13L6M1,2025-08-06,0.3342837973834284,0.47370010063737,0.7056865661072163,0.13941630325394164,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,4.358055555555556,4.358055555555556,0.0,0.0,8.280555555555555,548.09,166087.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.48333333333335,261.48333333333335,0.0,0.0
0000650279-1,14.0,VO13L6M1,2025-08-30,0.40563886837288465,0.5589415882598504,0.7257267608870505,0.15330271988696573,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,3.8152777777777778,3.8152777777777778,0.0,0.0,8.650277777777777,694.77,210536.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,228.91666666666666,228.91666666666666,0.0,0.0
0000655819-1,14.0,VO13L6M1,2025-09-12,0.43990169794459333,0.6049299970211498,0.7271943863104764,0.16502829907655645,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,2.7741666666666664,2.7741666666666664,0.0,0.0,7.46,0.0,196909.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.45,166.45,0.0,0.0
0000664551-1,14.0,VO13L6M1,2025-09-27,0.432658072437078,0.5918559443421322,0.731019222790762,0.15919787190505422,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,2.8194444444444446,2.770277777777778,0.0,0.049166666666666664,6.836666666666667,581.51,176215.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169.16666666666669,166.21666666666667,0.0,2.9499999999999997
0000676443-1,14.0,VO13L6M1,2025-10-17,0.4655334915011863,0.6829276219571647,0.6816732498929234,0.2173941304559784,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,2.712222222222222,2.7044444444444444,0.0,0.0022222222222222222,8.549166666666666,787.86,238745.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.73333333333332,162.26666666666665,0.0,0.13333333333333333
0000689204-1,14.0,VO13L6M1,2025-11-05,0.4458430414275161,0.6712791953173837,0.6641693121693122,0.2254361538898676,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,3.213611111111111,3.213611111111111,0.0,0.0,9.776111111111112,863.03,261524.0,1,"Pack, Primario",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,192.81666666666666,192.81666666666666,0.0,0.0
0000695008-1,14.0,VO13L6M1,2025-11-18,0.25435496350822895,0.41644534599217886,0.6107763382544943,0.16209038248394989,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,10.43888888888889,7.052222222222222,0.0,3.3866666666666667,16.669722222222223,669.02,202733.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,626.3333333333334,423.1333333333333,0.0,203.2
0000700679-1,14.0,VO13L6M1,2025-12-04,0.36138024817270104,0.5016148223695394,0.7204337512707557,0.14023457419683835,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,4.886666666666667,4.366666666666666,0.0,0.0,9.805,701.63,212616.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,293.2,262.0,0.0,0.0
PRT9900015821-M,14.0,VO13L6M1,2025-05-20,0.4381784858311011,0.5458903143944734,0.8026859504132231,0.10771182856337234,130606MP00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,1.7894444444444444,1.7894444444444444,0.0,0.0,3.9405555555555556,341.91,103609.0,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.36666666666666,107.36666666666666,0.0,0.0
PRT9900016836-M,14.0,VO13L6M1,2025-12-18,0.4717127758781474,0.6813801678582531,0.6922901459854015,0.2096673919801057,130606MP00PK00,VOLL DAMM,K010300,KR00528,LATA 1/3 SR.,NO,VOLL DAMM 1/3 LATA PACK C. 6U.,1.1388888888888888,0.7375,0.0,0.0,3.5744444444444445,333.88,101175.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.33333333333333,44.25,0.0,0.0
0000525693-1,17.0,VO13LP24,2025-01-15,0.4770488573680063,0.5034475965327029,0.9475640774799452,0.02639873916469661,132424PC00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK CARTON 24U.,1.4002777777777777,1.4002777777777777,0.0,0.0,2.82,399.62,121097.0,1,Pack. Secundario,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.01666666666667,84.01666666666667,0.0,0.0
0000536287-1,17.0,VO13LP24,2025-02-04,0.782310144690591,0.7973514264693861,0.981135944228009,0.015041281778795063,132424PC00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK CARTON 24U.,0.6958333333333333,0.35444444444444445,0.0,0.007222222222222222,3.4052777777777776,789.57,239263.0,1,Pack. Secundario,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,41.75,21.266666666666666,0.0,0.4333333333333333
0000539605-1,17.0,VO13LP24,2025-02-11,0.1117664851784634,0.12734422262552933,0.8776722090261283,0.015577737447065941,132424PC00PK00,VOLL DAMM,K010300,KR00525,LATA 1/3 SR.,SI,VOLL DAMM 1/3 LATA PACK CARTON 24U.,1.6027777777777779,0.9491666666666667,0.0,0.0,1.8366666666666667,61.02,18490.0,0,Pack. Secundario,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,96.16666666666667,56.95,0.0,0.0
